"coverage","country","lon","lat"
"1","BR","-51.932373046875","-28.54592528108794"
"1","BR","-49.361572265625","-26.066651722817888"
"1","BR","-48.944091796875","-26.28356451433609"
"1","BR","-48.59252929687499","-26.08638773341275"
"1","BR","-51.119384765625","-29.52566997450537"
"1","BR","-50.328369140625","-26.382027556732304"
"1","BR","-49.581298828125","-25.453194570782593"
"1","AR","-60.01831054687501","-34.9309780938621"
"1","AR","-59.710693359375","-33.78827804942948"
"1","BR","-51.55883789062499","-28.95047522870619"
"1","BR","-52.85522460937499","-30.02154305344941"
"1","BR","-48.83422851562501","-26.99061829699693"
"1","UY","-57.55737304687501","-33.733476219547235"
"1","AR","-53.668212890625","-26.28356451433609"
"1","BR","-51.492919921875","-29.735761990804548"
"1","AR","-54.23950195312501","-27.264395347587374"
"1","BR","-48.724365234375","-26.598350760670865"
"1","BR","-52.78930664062501","-29.69759604899548"
"1","BR","-53.05297851562501","-26.125849769253726"
"1","AR","-58.98559570312501","-28.526621976695484"
"1","BR","-48.548583984375","-27.732160275740252"
"1","AR","-53.77807617187499","-26.106120416151033"
"1","BR","-50.657958984375","-29.4108899255273"
"1","PY","-55.64575195312499","-25.869108977478785"
"1","AR","-58.436279296875","-34.985002635375835"
"1","BR","-51.55883789062499","-27.205785296101503"
"1","BR","-48.548583984375","-26.204733849794764"
"1","BR","-51.624755859375","-29.353451218600878"
"1","BR","-48.988037109375","-26.125849769253726"
"1","AR","-54.92065429687501","-26.81426577350816"
"1","BR","-49.62524414062501","-26.027169725183786"
"1","UY","-58.30444335937499","-33.16514492589429"
"1","BR","-52.525634765625","-25.47303285230737"
"1","BR","-49.40551757812501","-28.58452127683979"
"1","PY","-55.491943359375","-26.14557579094373"
"1","AR","-58.56811523437501","-34.73258371293697"
"1","BR","-48.61450195312501","-25.967921814391097"
"1","BR","-53.71215820312501","-28.062285562559854"
"1","BR","-54.459228515625","-27.654337673663914"
"1","BR","-49.47143554687501","-27.809927346258853"
"1","AR","-58.72192382812501","-34.76869096413359"
"1","BR","-48.680419921874986","-27.479034321315"
"1","UY","-57.447509765625","-34.26175603437576"
"1","BR","-51.031494140625","-29.084976128535068"
"1","BR","-49.69116210937499","-25.75042442374356"
"1","BR","-52.745361328125","-29.69759604899548"
"1","BR","-50.306396484375","-26.106120416151033"
"1","BR","-49.16381835937499","-26.89267867100161"
"1","BR","-52.87719726562501","-27.809927346258853"
"1","BR","-53.338623046875014","-25.651429936009226"
"1","BR","-50.899658203125","-29.54478734434837"
"1","BR","-51.40502929687499","-26.83387409079159"
"1","BR","-53.22875976562501","-27.55698148833148"
"1","BR","-53.580322265625","-26.735798597235398"
"1","AR","-58.54614257812499","-32.98101966800433"
"1","PY","-54.67895507812499","-25.532528058874057"
"1","BR","-52.43774414062501","-27.712709827249647"
"1","UY","-57.88696289062499","-31.400534858447852"
"1","BR","-51.273193359375","-26.89267867100161"
"1","AR","-58.260498046875","-28.04289433550811"
"1","UY","-55.20629882812501","-34.37064443397319"
"1","BR","-48.70239257812501","-26.559049562821336"
"1","BR","-51.00952148437501","-30.21160776579162"
"1","BR","-49.031982421875","-25.453194570782593"
"1","BR","-53.69018554687501","-29.69759604899548"
"1","BR","-52.767333984375","-28.333394729185752"
"1","BR","-48.614501953125","-27.24486209279778"
"1","BR","-53.602294921875","-26.775038963374346"
"1","PY","-54.854736328125","-25.512699598189307"
"1","AR","-58.875732421875","-27.479034321315"
"1","BR","-52.064208984375","-27.84879002480953"
"1","UY","-56.590576171875","-34.6241672974209"
"1","BR","-49.05395507812501","-28.507315136682276"
"1","BR","-51.42700195312501","-29.334297780464514"
"1","PY","-55.777587890625","-27.38152276155116"
"1","PY","-57.13989257812499","-26.4213893055645"
"1","BR","-49.73510742187499","-29.008139916273922"
"1","BR","-52.613525390625","-25.671235417318993"
"1","AR","-58.89770507812499","-27.537499876557572"
"1","BR","-51.22924804687501","-26.18501783298668"
"1","BR","-52.26196289062501","-26.83387409079159"
"1","BR","-51.44897460937501","-29.219301628031207"
"1","BR","-53.00903320312501","-26.873080541244807"
"1","BR","-49.163818359375","-26.696544688818783"
"1","BR","-53.118896484375","-31.36301802319075"
"1","PY","-54.942626953125","-25.453194570782593"
"1","BR","-51.07543945312501","-29.81205031316974"
"1","BR","-50.064697265625","-29.83111331020471"
"1","BR","-51.99829101562499","-26.89267867100161"
"1","BR","-52.15209960937501","-28.526621976695484"
"1","BR","-49.581298828125","-27.479034321315"
"1","PY","-55.667724609375","-25.413508199760457"
"1","BR","-51.888427734375","-27.771050758926727"
"1","BR","-52.503662109375","-27.576459644051187"
"1","PY","-57.38159179687501","-25.789999150255287"
"1","BR","-48.526611328125","-26.22444652810051"
"1","AR","-57.073974609375","-29.69759604899548"
"1","PY","-55.162353515625","-25.967921814391097"
"1","BR","-50.240478515625","-30.30650280096496"
"1","BR","-48.74633789062499","-26.89267867100161"
"1","BR","-49.14184570312501","-28.139815474709287"
"1","BR","-49.60327148437499","-27.479034321315"
"1","BR","-48.592529296875","-27.907057935466657"
"1","BR","-52.89916992187499","-27.693255909656816"
"1","AR","-58.634033203125","-34.316217890357684"
"1","BR","-48.87817382812501","-26.22444652810051"
"1","BR","-51.163330078125","-29.659415601982396"
"1","BR","-50.460205078125","-29.71668083376483"
"1","UY","-56.326904296875","-34.78673866916752"
"1","BR","-50.174560546875","-30.078600858903066"
"1","BR","-50.833740234375","-25.869108977478785"
"1","BR","-53.66821289062499","-31.494261346331594"
"1","BR","-49.31762695312499","-26.775038963374346"
"1","UY","-55.755615234375","-34.44315818321061"
"1","PY","-56.17309570312501","-25.730632113592666"
"1","BR","-52.06420898437501","-27.264395347587374"
"1","AR","-54.87670898437501","-26.853479013939623"
"1","AR","-59.029541015625","-34.37064443397319"
"1","BR","-48.94409179687499","-26.303263820974223"
"1","PY","-57.052001953125014","-26.912273401506337"
"1","AR","-58.392333984375","-35.272531260021644"
"1","BR","-51.756591796875014","-27.38152276155116"
"1","BR","-51.998291015625","-32.05464421675945"
"1","BR","-49.405517578125","-28.912014255489893"
"1","PY","-56.65649414062501","-25.908644049321087"
"1","UY","-57.777099609375","-33.916012625680324"
"1","BR","-51.317138671875","-29.678507637924657"
"1","PY","-56.39282226562499","-25.77021343656807"
"1","BR","-50.13061523437499","-26.401710109195797"
"1","UY","-57.886962890625014","-34.44315818321061"
"1","AR","-59.073486328125","-34.29806786066278"
"1","BR","-49.38354492187499","-25.928406618499444"
"1","BR","-51.31713867187501","-29.64031994260065"
"1","AR","-59.27124023437499","-35.02099920609317"
"1","BR","-52.54760742187499","-26.83387409079159"
"1","BR","-48.59252929687499","-27.362010119293444"
"1","PY","-55.14038085937501","-25.928406618499444"
"1","AR","-58.83178710937499","-34.49750222972746"
"1","UY","-56.70043945312501","-34.714524168633844"
"1","PY","-56.920166015625","-25.453194570782593"
"1","BR","-49.053955078124986","-26.775038963374346"
"1","AR","-58.04077148437499","-26.027169725183786"
"1","BR","-51.163330078125","-26.951452657954235"
"1","BR","-51.03149414062501","-29.945414881514292"
"1","BR","-51.55883789062499","-27.01019600575216"
"1","AR","-58.17260742187499","-34.8408580908914"
"1","BR","-48.658447265625","-26.951452657954235"
"1","AR","-59.227294921875","-34.479391479513396"
"1","AR","-58.787841796875","-27.945885785705983"
"1","BR","-49.405517578125","-27.401031962578156"
"1","BR","-54.23950195312501","-28.256005180597665"
"1","UY","-57.99682617187499","-33.25706291934357"
"1","BR","-53.62426757812499","-26.263861862136075"
"1","BR","-48.768310546875","-26.460737623023853"
"1","BR","-50.39428710937501","-29.81205031316974"
"1","AR","-59.095458984375","-27.3229745177137"
"1","BR","-48.900146484375","-28.623103111615137"
"1","PY","-54.766845703125","-25.730632113592666"
"1","BR","-48.768310546875","-28.4686908559756"
"1","AR","-59.49096679687499","-34.22542852540224"
"1","BR","-50.262451171875","-29.926373723221307"
"1","UY","-56.34887695312501","-34.69646067977016"
"1","BR","-50.89965820312501","-29.39174729259339"
"1","BR","-51.734619140625","-28.642388714794063"
"1","BR","-53.690185546875","-26.598350760670865"
"1","UY","-58.28247070312499","-33.98891799553667"
"1","BR","-49.647216796875","-28.931246525913433"
"1","BR","-49.01000976562501","-25.532528058874057"
"1","BR","-51.16333007812499","-29.926373723221307"
"1","BR","-49.11987304687499","-27.907057935466657"
"1","BR","-52.987060546875","-26.951452657954235"
"1","PY","-55.865478515625","-25.572175146564106"
"1","PY","-55.75561523437501","-25.730632113592666"
"1","AR","-54.52514648437499","-27.45953890173811"
"1","BR","-53.75610351562499","-29.792983681292533"
"1","BR","-49.119873046875","-28.642388714794063"
"1","BR","-50.87768554687501","-29.964452395086365"
"1","BR","-52.481689453125","-28.333394729185752"
"1","PY","-55.382080078125","-25.492867862055313"
"1","BR","-51.932373046875","-29.54478734434837"
"1","BR","-51.47094726562501","-27.205785296101503"
"1","BR","-49.537353515625","-25.63162116645576"
"1","PY","-55.579833984375","-27.01019600575216"
"1","BR","-49.27368164062499","-28.391399935221994"
"1","BR","-48.834228515625","-27.108033374229578"
"1","BR","-53.09692382812499","-25.908644049321087"
"1","BR","-53.140869140625","-26.89267867100161"
"1","AR","-57.799072265625","-30.059585243068803"
"1","BR","-52.02026367187501","-29.678507637924657"
"1","PY","-55.206298828125","-25.433353019319984"
"1","AR","-59.447021484375","-28.71949566368651"
"1","AR","-59.447021484375","-31.344253987725786"
"1","UY","-58.19458007812499","-33.550550658697375"
"1","AR","-59.051513671875","-34.37064443397319"
"1","BR","-49.053955078125","-25.492867862055313"
"1","BR","-49.03198242187499","-27.166694794389883"
"1","BR","-52.89916992187499","-27.166694794389883"
"1","AR","-55.140380859375","-27.45953890173811"
"1","UY","-55.975341796874986","-31.79355473559707"
"1","BR","-48.72436523437499","-25.453194570782593"
"1","PY","-57.601318359375","-25.59199376990822"
"1","PY","-55.75561523437499","-25.967921814391097"
"1","BR","-51.712646484375","-28.873539017774036"
"1","BR","-53.360595703125","-29.850172670980584"
"1","AR","-58.238525390625","-27.283925171113545"
"1","BR","-48.63647460937499","-26.401710109195797"
"1","BR","-48.812255859375","-27.01019600575216"
"1","AR","-58.458251953125","-34.9309780938621"
"1","BR","-49.383544921875","-26.00742374171192"
"1","AR","-58.875732421875","-33.86129262617462"
"1","BR","-49.33959960937501","-25.671235417318993"
"1","BR","-51.492919921875","-29.71668083376483"
"1","BR","-53.66821289062501","-27.147144408338228"
"1","BR","-53.03100585937501","-26.735798597235398"
"1","BR","-53.382568359375","-26.14557579094373"
"1","BR","-52.65747070312501","-29.50654899129902"
"1","BR","-51.580810546875","-27.24486209279778"
"1","PY","-57.20581054687499","-25.492867862055313"
"1","BR","-49.25170898437501","-28.73876352730878"
"1","BR","-51.448974609375","-25.453194570782593"
"1","BR","-53.33862304687501","-32.55607316717808"
"1","BR","-48.96606445312501","-27.108033374229578"
"1","BR","-51.075439453125","-29.907328921613022"
"1","BR","-48.944091796875","-26.951452657954235"
"1","BR","-51.668701171875","-27.771050758926727"
"1","BR","-52.10815429687499","-30.70405776849362"
"1","BR","-52.26196289062501","-29.372601056464525"
"1","BR","-51.558837890625","-29.468296190586095"
"1","BR","-48.85620117187501","-26.08638773341275"
"1","BR","-55.997314453125","-28.700224249096784"
"1","BR","-49.53735351562499","-26.125849769253726"
"1","PY","-57.271728515625","-25.908644049321087"
"1","AR","-59.44702148437501","-34.660321872099786"
"1","BR","-51.99829101562499","-28.969700362364634"
"1","BR","-51.91040039062501","-29.20012302908138"
"1","BR","-51.888427734375","-27.498526291407003"
"1","BR","-53.580322265625","-26.22444652810051"
"1","PY","-57.31567382812501","-27.362010119293444"
"1","BR","-52.459716796875","-29.678507637924657"
"1","BR","-49.71313476562501","-25.710836507928196"
"1","PY","-54.766845703125","-26.4213893055645"
"1","AR","-58.743896484375","-30.36339578020754"
"1","AR","-58.392333984375","-34.56990588872666"
"1","AR","-58.61206054687499","-34.24359423973569"
"1","PY","-57.205810546875","-25.611809110480735"
"1","BR","-50.87768554687501","-27.342494037461492"
"1","BR","-49.64721679687499","-27.3229745177137"
"1","BR","-54.810791015625","-28.101057521020227"
"1","BR","-51.73461914062499","-28.661670773121546"
"1","BR","-49.40551757812499","-25.39366011394678"
"1","BR","-49.932861328125","-29.334297780464514"
"1","AR","-59.95239257812501","-31.19400704333033"
"1","PY","-56.87622070312501","-26.794654063798674"
"1","UY","-56.502685546875","-33.40393071614313"
"1","UY","-57.82104492187499","-34.42503563903827"
"1","BR","-50.987548828124986","-29.52566997450537"
"1","PY","-57.425537109375","-25.532528058874057"
"1","AR","-58.56811523437501","-34.69646067977016"
"1","AR","-58.61206054687499","-26.676912660554418"
"1","BR","-50.789794921875","-29.468296190586095"
"1","BR","-48.81225585937499","-26.36234164992481"
"1","AR","-58.326416015625","-28.391399935221994"
"1","BR","-49.053955078125","-28.488004762593324"
"1","BR","-54.74487304687499","-28.178559410956822"
"1","BR","-49.47143554687499","-27.166694794389883"
"1","BR","-52.32788085937501","-26.382027556732304"
"1","AR","-55.096435546875014","-27.479034321315"
"1","BR","-48.72436523437499","-27.342494037461492"
"1","UY","-53.712158203125","-32.75956154634568"
"1","BR","-52.21801757812501","-29.6212206612132"
"1","AR","-58.01879882812501","-34.876917951660936"
"1","BR","-49.383544921875","-27.67379852458614"
"1","BR","-52.569580078125","-26.853479013939623"
"1","PY","-57.052001953125","-25.63162116645576"
"1","UY","-55.975341796875","-31.70012908307809"
"1","AR","-58.19458007812499","-35.03899155164649"
"1","UY","-55.491943359375","-31.569174979245908"
"1","BR","-48.988037109375","-27.08847272953271"
"1","BR","-51.646728515625","-27.907057935466657"
"1","PY","-54.744873046875","-26.460737623023853"
"1","BR","-52.349853515625","-31.75619578620289"
"1","BR","-49.669189453125","-28.85429605349818"
"1","AR","-60.04028320312501","-34.91296200087692"
"1","PY","-55.601806640625","-25.532528058874057"
"1","AR","-58.831787109375","-33.51391893906514"
"1","UY","-55.250244140625","-34.876917951660936"
"1","AR","-59.62280273437501","-28.488004762593324"
"1","BR","-51.339111328125","-26.027169725183786"
"1","BR","-49.33959960937501","-26.28356451433609"
"1","AR","-59.24926757812499","-34.44315818321061"
"1","BR","-53.096923828125","-29.39174729259339"
"1","BR","-49.295654296875","-25.789999150255287"
"1","BR","-50.37231445312501","-26.14557579094373"
"1","BR","-53.09692382812499","-28.642388714794063"
"1","AR","-59.40307617187499","-34.44315818321061"
"1","AR","-53.80004882812501","-26.08638773341275"
"1","BR","-50.416259765625","-26.125849769253726"
"1","BR","-54.063720703125","-29.353451218600878"
"1","BR","-48.900146484375","-27.342494037461492"
"1","PY","-57.359619140625","-25.671235417318993"
"1","BR","-52.50366210937499","-28.488004762593324"
"1","BR","-49.031982421875","-26.696544688818783"
"1","BR","-48.50463867187501","-27.45953890173811"
"1","AR","-57.886962890625","-34.8228222334709"
"1","BR","-54.98657226562499","-28.4300524513511"
"1","UY","-56.260986328125","-34.53371192950328"
"1","BR","-50.17456054687501","-27.498526291407003"
"1","AR","-59.139404296875","-32.27784403941557"
"1","BR","-54.34936523437499","-27.518014810368957"
"1","UY","-56.656494140625","-34.6241672974209"
"1","BR","-49.075927734375","-28.700224249096784"
"1","AR","-55.79956054687501","-27.926473604009228"
"1","AR","-58.69995117187499","-27.45953890173811"
"1","BR","-52.96508789062501","-26.853479013939623"
"1","BR","-52.327880859375","-26.4213893055645"
"1","AR","-58.787841796875","-34.53371192950328"
"1","BR","-54.43725585937499","-25.47303285230737"
"1","AR","-59.44702148437501","-33.84304482753105"
"1","BR","-54.085693359374986","-31.26916042317042"
"1","AR","-58.524169921875","-34.38877876345603"
"1","BR","-49.976806640625","-26.971037180499543"
"1","BR","-52.437744140625","-25.453194570782593"
"1","BR","-50.899658203125","-29.430028953808023"
"1","BR","-51.47094726562501","-29.888280478096924"
"1","BR","-54.23950195312499","-28.275357842393582"
"1","BR","-54.96459960937499","-28.04289433550811"
"1","PY","-57.22778320312499","-25.47303285230737"
"1","UY","-56.52465820312501","-34.714524168633844"
"1","UY","-56.304931640624986","-34.714524168633844"
"1","BR","-49.097900390625","-25.47303285230737"
"1","AR","-58.54614257812499","-26.912273401506337"
"1","BR","-48.482666015625","-25.691037608564802"
"1","BR","-49.471435546875","-28.680949285065765"
"1","BR","-52.23999023437501","-32.05464421675945"
"1","BR","-49.16381835937501","-28.333394729185752"
"1","AR","-55.294189453125","-27.08847272953271"
"1","AR","-58.040771484374986","-29.83111331020471"
"1","BR","-51.185302734375","-29.735761990804548"
"1","BR","-51.93237304687499","-28.526621976695484"
"1","BR","-52.28393554687501","-28.372068389230648"
"1","PY","-56.04125976562501","-25.47303285230737"
"1","BR","-51.09741210937499","-29.983486262533845"
"1","BR","-51.80053710937501","-29.449164375979123"
"1","UY","-56.524658203125","-33.36723698201281"
"1","BR","-49.119873046874986","-28.062285562559854"
"1","BR","-50.306396484375","-26.04691238614732"
"1","BR","-50.965576171875","-28.526621976695484"
"1","BR","-52.41577148437501","-28.294706988801735"
"1","AR","-58.084716796875","-31.005862439568816"
"1","AR","-59.512939453125","-26.931864731057168"
"1","BR","-52.06420898437499","-31.024693663307385"
"1","BR","-52.965087890625","-26.460737623023853"
"1","BR","-53.86596679687499","-29.065772441150877"
"1","BR","-51.84448242187501","-29.487424396176316"
"1","BR","-49.14184570312499","-25.39366011394678"
"1","AR","-59.073486328125","-28.95047522870619"
"1","PY","-56.43676757812501","-25.77021343656807"
"1","BR","-53.18481445312499","-27.362010119293444"
"1","UY","-55.95336914062501","-34.804782425921736"
"1","PY","-57.864990234375","-26.00742374171192"
"1","BR","-49.71313476562499","-29.02735433352716"
"1","BR","-51.71264648437501","-30.590636565468532"
"1","BR","-51.20727539062501","-29.50654899129902"
"1","BR","-51.97631835937501","-30.116621125658487"
"1","AR","-59.07348632812501","-26.204733849794764"
"1","BR","-50.15258789062501","-29.964452395086365"
"1","PY","-55.79956054687501","-25.908644049321087"
"1","BR","-51.55883789062499","-29.161755067135214"
"1","BR","-51.88842773437499","-28.71949566368651"
"1","UY","-54.832763671875","-34.91296200087692"
"1","BR","-53.624267578125","-26.303263820974223"
"1","BR","-49.471435546875","-27.24486209279778"
"1","UY","-57.64526367187499","-34.025347249671725"
"1","AR","-59.16137695312501","-33.97069750926182"
"1","BR","-53.38256835937501","-27.45953890173811"
"1","BR","-48.63647460937499","-26.322959780290276"
"1","BR","-48.74633789062499","-26.63763846452622"
"1","BR","-49.60327148437499","-25.433353019319984"
"1","BR","-51.29516601562499","-29.81205031316974"
"1","BR","-52.943115234375","-26.696544688818783"
"1","BR","-51.075439453125","-30.04056597411947"
"1","PY","-54.89868164062499","-25.82956067298361"
"1","BR","-51.95434570312499","-29.4108899255273"
"1","AR","-58.260498046875","-34.91296200087692"
"1","BR","-54.28344726562499","-27.654337673663914"
"1","BR","-52.943115234375","-27.068908668650792"
"1","BR","-53.40454101562499","-27.166694794389883"
"1","AR","-55.99731445312499","-28.023499612028544"
"1","BR","-53.11889648437501","-25.611809110480735"
"1","BR","-51.71264648437501","-28.758027838439325"
"1","BR","-56.436767578125","-30.420255682938745"
"1","BR","-53.558349609375","-27.01019600575216"
"1","BR","-52.437744140625","-29.295980109231227"
"1","BR","-50.877685546875","-29.926373723221307"
"1","BR","-48.85620117187501","-26.106120416151033"
"1","AR","-58.304443359375","-34.8408580908914"
"1","BR","-49.93286132812501","-29.315140743519365"
"1","BR","-52.28393554687501","-31.905540983313834"
"1","BR","-52.086181640625","-27.166694794389883"
"1","BR","-51.470947265625","-27.186241757536113"
"1","BR","-54.305419921875","-30.287531130586085"
"1","BR","-50.350341796875","-27.61540558077938"
"1","AR","-57.579345703125","-35.272531260021644"
"1","BR","-48.96606445312499","-28.139815474709287"
"1","BR","-50.438232421875","-29.907328921613022"
"1","BR","-55.75561523437499","-29.81205031316974"
"1","BR","-51.734619140625","-28.3140526182544"
"1","AR","-55.33813476562501","-27.61540558077938"
"1","AR","-58.612060546875014","-34.78673866916752"
"1","BR","-50.240478515625","-29.907328921613022"
"1","AR","-59.447021484375","-34.44315818321061"
"1","BR","-48.98803710937501","-27.127590601058422"
"1","BR","-54.876708984375","-29.142565707098775"
"1","BR","-52.811279296875","-26.36234164992481"
"1","BR","-48.680419921875","-27.634873358518313"
"1","PY","-57.09594726562499","-26.401710109195797"
"1","AR","-59.44702148437501","-34.461276797022"
"1","AR","-58.919677734375","-34.17090787405561"
"1","BR","-51.207275390625","-29.71668083376483"
"1","BR","-52.19604492187499","-29.6212206612132"
"1","BR","-53.514404296875","-28.19792611858884"
"1","AR","-58.721923828125","-34.40690916546586"
"1","BR","-52.437744140625","-27.829360424938624"
"1","BR","-49.141845703125","-28.777288595555724"
"1","BR","-51.03149414062499","-29.735761990804548"
"1","BR","-49.01000976562499","-28.642388714794063"
"1","BR","-52.349853515625","-31.58789399409002"
"1","UY","-55.22827148437499","-34.40690916546586"
"1","UY","-58.018798828125","-34.11635198087365"
"1","AR","-59.183349609375","-29.008139916273922"
"1","BR","-48.812255859375","-28.4300524513511"
"1","AR","-59.46899414062499","-34.67839324728014"
"1","BR","-49.36157226562501","-26.971037180499543"
"1","BR","-50.94360351562501","-29.315140743519365"
"1","UY","-57.86499023437501","-32.37068238981636"
"1","AR","-59.666748046874986","-29.142565707098775"
"1","BR","-49.735107421875","-27.440040034323392"
"1","BR","-53.55834960937501","-28.294706988801735"
"1","BR","-51.690673828125","-30.116621125658487"
"1","BR","-50.15258789062501","-29.983486262533845"
"1","AR","-58.59008789062499","-34.44315818321061"
"1","AR","-55.03051757812501","-26.794654063798674"
"1","AR","-59.249267578125","-28.4300524513511"
"1","BR","-48.658447265625","-25.9481658741208"
"1","BR","-52.459716796875","-29.238476636995408"
"1","BR","-49.20776367187499","-28.4686908559756"
"1","AR","-59.359130859375","-28.4686908559756"
"1","BR","-53.206787109375","-27.518014810368957"
"1","BR","-52.679443359375","-28.062285562559854"
"1","BR","-49.97680664062499","-27.38152276155116"
"1","BR","-52.943115234374986","-28.623103111615137"
"1","UY","-56.612548828125","-34.64224655516687"
"1","BR","-51.86645507812501","-29.02735433352716"
"1","BR","-50.92163085937501","-28.58452127683979"
"1","UY","-56.041259765625","-34.69646067977016"
"1","UY","-55.14038085937501","-33.091541066854"
"1","PY","-55.931396484375","-27.02977030507288"
"1","BR","-54.371337890625","-27.498526291407003"
"1","BR","-51.141357421875","-29.81205031316974"
"1","BR","-51.31713867187499","-26.44106514408952"
"1","BR","-49.27368164062499","-25.37380876372356"
"1","UY","-57.31567382812501","-30.70405776849362"
"1","BR","-49.097900390625","-28.661670773121546"
"1","BR","-52.45971679687501","-28.217289317122862"
"1","BR","-51.42700195312499","-27.127590601058422"
"1","BR","-51.053466796875","-26.89267867100161"
"1","BR","-50.394287109375","-26.027169725183786"
"1","BR","-53.38256835937499","-32.55607316717808"
"1","AR","-54.67895507812499","-26.460737623023853"
"1","BR","-48.570556640624986","-25.82956067298361"
"1","PY","-55.07446289062499","-26.657277251882103"
"1","AR","-58.91967773437499","-34.69646067977016"
"1","BR","-52.767333984375014","-28.256005180597665"
"1","AR","-54.107666015625","-26.578701847629638"
"1","BR","-50.174560546875","-29.81205031316974"
"1","BR","-48.94409179687501","-26.716173334952643"
"1","BR","-52.943115234375","-30.002516482454844"
"1","PY","-54.788818359375","-26.559049562821336"
"1","BR","-48.922119140625","-27.068908668650792"
"1","AR","-59.09545898437501","-25.77021343656807"
"1","AR","-54.56909179687499","-26.44106514408952"
"1","BR","-53.05297851562501","-27.166694794389883"
"1","BR","-50.306396484375","-29.563901099382917"
"1","BR","-52.34985351562499","-29.735761990804548"
"1","PY","-56.788330078125","-27.342494037461492"
"1","BR","-54.59106445312499","-25.413508199760457"
"1","BR","-51.33911132812499","-30.116621125658487"
"1","BR","-49.273681640625","-26.755420473948263"
"1","BR","-49.779052734375","-28.758027838439325"
"1","BR","-52.43774414062499","-27.401031962578156"
"1","BR","-53.05297851562501","-29.4108899255273"
"1","BR","-49.75708007812499","-26.951452657954235"
"1","BR","-48.570556640625","-27.38152276155116"
"1","BR","-50.39428710937501","-29.83111331020471"
"1","AR","-58.787841796875","-30.097612820229827"
"1","BR","-51.14135742187499","-30.249576782098227"
"1","UY","-55.49194335937501","-30.96818883206428"
"1","BR","-52.305908203125","-27.420537720719807"
"1","BR","-54.72290039062501","-27.926473604009228"
"1","BR","-52.23999023437501","-29.583011238165824"
"1","UY","-56.304931640625","-34.6241672974209"
"1","BR","-52.89916992187499","-27.498526291407003"
"1","AR","-58.765869140625","-28.139815474709287"
"1","BR","-52.635498046875","-27.147144408338228"
"1","PY","-54.98657226562499","-26.775038963374346"
"1","AR","-53.99780273437499","-25.671235417318993"
"1","BR","-49.97680664062499","-29.219301628031207"
"1","BR","-54.986572265625","-30.230594106734706"
"1","UY","-55.27221679687499","-34.38877876345603"
"1","BR","-53.426513671875","-27.479034321315"
"1","AR","-58.656005859375","-32.63012252839391"
"1","AR","-59.42504882812499","-34.24359423973569"
"1","BR","-52.393798828125","-29.315140743519365"
"1","AR","-58.45825195312501","-34.51560904670867"
"1","BR","-49.053955078125","-26.755420473948263"
"1","BR","-52.811279296875","-28.71949566368651"
"1","UY","-58.01879882812499","-33.293803075055905"
"1","BR","-52.30590820312501","-27.186241757536113"
"1","BR","-50.06469726562499","-27.186241757536113"
"1","BR","-53.096923828125","-25.77021343656807"
"1","BR","-49.42749023437499","-28.661670773121546"
"1","BR","-50.57006835937501","-27.654337673663914"
"1","BR","-51.80053710937499","-29.046565175650844"
"1","BR","-54.15161132812499","-31.36301802319075"
"1","AR","-58.94165039062499","-34.22542852540224"
"1","BR","-48.966064453125","-27.186241757536113"
"1","UY","-57.75512695312499","-32.48196265500456"
"1","PY","-55.09643554687501","-25.869108977478785"
"1","AR","-59.908447265625","-31.662732442635697"
"1","AR","-59.18334960937499","-29.142565707098775"
"1","AR","-58.63403320312499","-34.76869096413359"
"1","BR","-49.075927734375","-28.44937341837796"
"1","PY","-57.447509765625","-25.512699598189307"
"1","BR","-48.856201171875","-27.654337673663914"
"1","UY","-56.678466796875","-34.35250617798356"
"1","BR","-49.515380859375","-27.24486209279778"
"1","PY","-57.271728515625","-25.39366011394678"
"1","BR","-51.97631835937501","-31.36301802319075"
"1","PY","-54.920654296875","-25.453194570782593"
"1","BR","-51.14135742187499","-28.892778418941003"
"1","BR","-51.031494140625014","-29.869228394082366"
"1","BR","-49.010009765625","-25.39366011394678"
"1","UY","-55.579833984374986","-32.74108175233769"
"1","AR","-58.83178710937499","-34.06176087257115"
"1","AR","-59.42504882812499","-31.344253987725786"
"1","BR","-53.47045898437499","-30.477082472423167"
"1","BR","-48.658447265625","-27.79049079038324"
"1","BR","-49.09790039062501","-25.730632113592666"
"1","BR","-48.900146484375","-27.88763878168187"
"1","BR","-52.130126953125","-28.98892192538713"
"1","BR","-53.800048828125","-29.735761990804548"
"1","UY","-56.326904296875","-34.804782425921736"
"1","BR","-48.636474609375","-28.04289433550811"
"1","BR","-52.701416015625","-26.244155866136232"
"1","BR","-55.579833984375","-30.81734579307312"
"1","BR","-48.59252929687501","-25.849336478412273"
"1","BR","-52.503662109375","-26.931864731057168"
"1","PY","-58.282470703125","-26.83387409079159"
"1","PY","-56.41479492187499","-26.480406740622364"
"1","BR","-49.141845703125","-26.342652390525956"
"1","BR","-51.800537109375","-27.965294478955162"
"1","BR","-49.11987304687501","-28.294706988801735"
"1","BR","-52.02026367187501","-27.55698148833148"
"1","BR","-48.63647460937501","-26.83387409079159"
"1","BR","-49.383544921875","-27.303451561710343"
"1","BR","-48.87817382812501","-25.39366011394678"
"1","BR","-48.548583984375","-27.303451561710343"
"1","AR","-58.612060546875","-34.89494195317162"
"1","BR","-49.88891601562499","-29.54478734434837"
"1","AR","-59.183349609375","-34.06176087257115"
